"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"USC00050848","BOULDER, CO US","2018-09-26","0.00",,"72","36"
"USC00050848","BOULDER, CO US","2018-09-27","0.00",,"80","45"
"USC00050848","BOULDER, CO US","2018-09-28","0.00",,"64","42"
"USC00050848","BOULDER, CO US","2018-09-29","0.00",,"84","37"
"US1COBR0031","BROOMFIELD 2.2 SE, CO US","2018-09-02","0.00",,,
"US1COBR0031","BROOMFIELD 2.2 SE, CO US","2018-09-03","0.00",,,
"US1COBR0031","BROOMFIELD 2.2 SE, CO US","2018-09-04","0.00",,,
"US1COBR0031","BROOMFIELD 2.2 SE, CO US","2018-09-07","0.00",,,
"US1COBR0031","BROOMFIELD 2.2 SE, CO US","2018-09-08","0.00",,,
"US1COBR0031","BROOMFIELD 2.2 SE, CO US","2018-09-13","0.00",,,
"US1COBR0031","BROOMFIELD 2.2 SE, CO US","2018-09-14","0.00",,,
"US1COBR0031","BROOMFIELD 2.2 SE, CO US","2018-09-15","0.00",,,
"US1COBR0031","BROOMFIELD 2.2 SE, CO US","2018-09-16","0.00",,,
"US1COBR0031","BROOMFIELD 2.2 SE, CO US","2018-09-17","0.00",,,
"US1COBR0031","BROOMFIELD 2.2 SE, CO US","2018-09-18","0.00",,,
"US1COBR0031","BROOMFIELD 2.2 SE, CO US","2018-09-19","0.00",,,
"US1COBR0031","BROOMFIELD 2.2 SE, CO US","2018-09-20","0.17",,,
"US1COBR0031","BROOMFIELD 2.2 SE, CO US","2018-09-21","0.00",,,
"US1COBR0031","BROOMFIELD 2.2 SE, CO US","2018-09-22","0.00",,,
"US1COBR0031","BROOMFIELD 2.2 SE, CO US","2018-09-23","0.00",,,
"US1COBR0031","BROOMFIELD 2.2 SE, CO US","2018-09-24","0.00",,,
"US1COBR0031","BROOMFIELD 2.2 SE, CO US","2018-09-25","0.00",,,
"US1COBR0031","BROOMFIELD 2.2 SE, CO US","2018-09-26","0.00",,,
"US1COBR0031","BROOMFIELD 2.2 SE, CO US","2018-09-27","0.00",,,
"US1COBR0031","BROOMFIELD 2.2 SE, CO US","2018-09-28","0.00",,,
"US1COBR0031","BROOMFIELD 2.2 SE, CO US","2018-09-29","0.00",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-02","0.00",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-03","0.00",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-04","0.00",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-05","0.82",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-06","0.04",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-07","0.02",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-08","0.00",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-09","0.00",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-10","0.00",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-11","0.00",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-12","0.00",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-13","0.00",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-14","0.00",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-15","0.00",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-16","0.00",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-17","0.00",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-18","0.00",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-19","0.00",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-20","0.02",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-21","0.00",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-22","0.00",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-23","0.00",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-24","0.00",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-25","0.00",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-26","0.00",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-27","0.00",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-28","0.00",,,
"US1COBO0067","BOULDER 4.7 E, CO US","2018-09-29","0.00",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-02","0.00",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-03","0.00",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-04","0.00",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-05","0.66",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-06","0.05",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-07","0.04",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-08","0.00",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-09","0.00",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-10","0.00",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-11","0.00",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-12","0.00",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-13","0.00",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-14","0.00",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-16","0.00",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-17","0.00",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-18","0.00",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-19","0.00",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-20","0.02",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-21","0.00",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-22","0.00",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-23","0.00",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-24","0.00",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-25","0.00",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-26","0.00",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-27","0.00",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-28","0.00",,,
"US1COBO0342","LOUISVILLE 1.2 NNW, CO US","2018-09-29","0.00",,,
"US1COBO0220","BOULDER 4.7 ENE, CO US","2018-09-02","0.00",,,
"US1COBO0220","BOULDER 4.7 ENE, CO US","2018-09-03","0.00",,,
"US1COBO0220","BOULDER 4.7 ENE, CO US","2018-09-04","0.00",,,
"US1COBO0220","BOULDER 4.7 ENE, CO US","2018-09-05","0.65",,,
"US1COBO0220","BOULDER 4.7 ENE, CO US","2018-09-06","0.02",,,
"US1COBO0220","BOULDER 4.7 ENE, CO US","2018-09-07","0.02",,,
"US1COBO0220","BOULDER 4.7 ENE, CO US","2018-09-08","0.00",,,
"US1COBO0220","BOULDER 4.7 ENE, CO US","2018-09-09","0.00",,,
"US1COBO0220","BOULDER 4.7 ENE, CO US","2018-09-10","0.00",,,
"US1COBO0220","BOULDER 4.7 ENE, CO US","2018-09-11","0.00",,,
"US1COBO0220","BOULDER 4.7 ENE, CO US","2018-09-12","0.00",,,
"US1COBO0220","BOULDER 4.7 ENE, CO US","2018-09-13","0.00",,,
"US1COBO0220","BOULDER 4.7 ENE, CO US","2018-09-14","0.00",,,
"US1COBO0220","BOULDER 4.7 ENE, CO US","2018-09-15","0.00",,,
"US1COBO0220","BOULDER 4.7 ENE, CO US","2018-09-16","0.00",,,
"US1COBO0220","BOULDER 4.7 ENE, CO US","2018-09-17","0.00",,,
"US1COBO0220","BOULDER 4.7 ENE, CO US","2018-09-18","0.00",,,
"US1COBO0220","BOULDER 4.7 ENE, CO US","2018-09-19","0.00",,,
"US1COBO0220","BOULDER 4.7 ENE, CO US","2018-09-20","0.03",,,
"US1COBO0220","BOULDER 4.7 ENE, CO US","2018-09-21","0.00",,,
"US1COBO0220","BOULDER 4.7 ENE, CO US","2018-09-23","0.00",,,
"US1COBO0220","BOULDER 4.7 ENE, CO US","2018-09-24","0.00",,,
"US1COBO0220","BOULDER 4.7 ENE, CO US","2018-09-25","0.00",,,
"US1COBO0220","BOULDER 4.7 ENE, CO US","2018-09-26","0.00",,,
"US1COBO0220","BOULDER 4.7 ENE, CO US","2018-09-27","0.00",,,
"US1COBO0220","BOULDER 4.7 ENE, CO US","2018-09-29","0.00",,,
"US1COBO0462","BOULDER 0.8 NE, CO US","2018-09-03","0.00",,,
"US1COBO0462","BOULDER 0.8 NE, CO US","2018-09-04","0.00",,,
"US1COBO0462","BOULDER 0.8 NE, CO US","2018-09-05","0.70",,,
"US1COBO0462","BOULDER 0.8 NE, CO US","2018-09-06","0.03",,,
"US1COBO0462","BOULDER 0.8 NE, CO US","2018-09-07","0.00",,,
"US1COBO0462","BOULDER 0.8 NE, CO US","2018-09-08","0.00",,,
"US1COBO0462","BOULDER 0.8 NE, CO US","2018-09-09","0.00",,,
"US1COBO0462","BOULDER 0.8 NE, CO US","2018-09-10","0.00",,,
"US1COBO0462","BOULDER 0.8 NE, CO US","2018-09-11","0.00",,,
"US1COBO0462","BOULDER 0.8 NE, CO US","2018-09-12","0.00",,,
"US1COBO0462","BOULDER 0.8 NE, CO US","2018-09-13","0.00",,,
"US1COBO0462","BOULDER 0.8 NE, CO US","2018-09-15","0.00",,,
"US1COBO0462","BOULDER 0.8 NE, CO US","2018-09-16","0.00",,,
"US1COBO0462","BOULDER 0.8 NE, CO US","2018-09-17","0.00",,,
"US1COBO0462","BOULDER 0.8 NE, CO US","2018-09-18","0.00",,,
"US1COBO0462","BOULDER 0.8 NE, CO US","2018-09-19","0.00",,,
"US1COBO0462","BOULDER 0.8 NE, CO US","2018-09-20","0.04",,,
"US1COBO0462","BOULDER 0.8 NE, CO US","2018-09-22","0.00",,,
"US1COBO0462","BOULDER 0.8 NE, CO US","2018-09-24","0.00",,,
"US1COBO0462","BOULDER 0.8 NE, CO US","2018-09-25","0.00",,,
"US1COBO0462","BOULDER 0.8 NE, CO US","2018-09-26","0.00",,,
"US1COBO0462","BOULDER 0.8 NE, CO US","2018-09-27","0.00",,,
"US1COBO0462","BOULDER 0.8 NE, CO US","2018-09-28","0.00",,,
"US1COBO0462","BOULDER 0.8 NE, CO US","2018-09-29","0.00",,,
"US1COBO0465","BOULDER 1.8 NW, CO US","2018-09-03","0.00",,,
"US1COBO0465","BOULDER 1.8 NW, CO US","2018-09-04","0.00",,,
"US1COBO0465","BOULDER 1.8 NW, CO US","2018-09-05","1.03",,,
"US1COBO0465","BOULDER 1.8 NW, CO US","2018-09-06","0.04",,,
"US1COBO0465","BOULDER 1.8 NW, CO US","2018-09-07","0.15",,,
"US1COBO0465","BOULDER 1.8 NW, CO US","2018-09-08","0.00",,,
"US1COBO0465","BOULDER 1.8 NW, CO US","2018-09-09","0.00",,,
"US1COBO0465","BOULDER 1.8 NW, CO US","2018-09-10","0.00",,,
"US1COBO0465","BOULDER 1.8 NW, CO US","2018-09-11","0.00",,,
"US1COBO0465","BOULDER 1.8 NW, CO US","2018-09-12","0.00",,,
"US1COBO0465","BOULDER 1.8 NW, CO US","2018-09-13","0.00",,,
"US1COBO0465","BOULDER 1.8 NW, CO US","2018-09-14","0.00",,,
"US1COBO0465","BOULDER 1.8 NW, CO US","2018-09-15","0.00",,,
"US1COBO0465","BOULDER 1.8 NW, CO US","2018-09-16","0.00",,,
"US1COBO0465","BOULDER 1.8 NW, CO US","2018-09-17","0.00",,,
